ASN,Client Prefix,NAT,Spoof Private,Spoof Routable,Adjacency Spoofing,Date
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-29
9105 (TISCALI-UK),88.110.69.x/24,yes,rewritten,rewritten,none,2017-09-29
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-29
6871 (Plusnet),146.198.121.x/24,yes,blocked,blocked,none,2017-09-29
31712 (GIGASTREAM-AS),83.142.39.x/24,no,blocked,blocked,none,2017-09-29
2856 (BT-UK-AS),86.171.148.x/24,yes,blocked,blocked,none,2017-09-29
2856 (BT-UK-AS),86.181.87.x/24,yes,rewritten,rewritten,none,2017-09-29
2856 (BT-UK-AS),2a00:23c3:12xx::/40,no,blocked,blocked,/64,2017-09-29
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-29
6871 (Plusnet),51.7.14.x/24,yes,rewritten,rewritten,none,2017-09-29
25180 (EXPONENTIAL-E-AS),31.221.114.x/24,yes,rewritten,rewritten,none,2017-09-29
42004 (ULGRP-AS),91.151.6.x/24,yes,blocked,blocked,none,2017-09-29
42004 (ULGRP-AS),2a00:19d8:xx::/40,no,received,received,/16,2017-09-29
5378,90.254.189.x/24,yes,blocked,blocked,none,2017-09-29
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-09-29
786 (JANET),192.41.131.x/24,yes,unknown,unknown,none,2017-09-29
34934 (UKFast),81.201.139.x/24,yes,unknown,unknown,none,2017-09-29
786 (JANET),193.60.182.x/24,yes,unknown,unknown,none,2017-09-29
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-28
5378,90.254.189.x/24,yes,blocked,blocked,none,2017-09-28
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-28
5607 (BSKYB-BROADBAND-AS),5.66.1.x/24,yes,blocked,blocked,none,2017-09-28
5607 (BSKYB-BROADBAND-AS),2a02:c7f:c6xx::/40,no,blocked,blocked,none,2017-09-28
5607 (BSKYB-BROADBAND-AS),2.127.229.x/24,yes,unknown,blocked,none,2017-09-28
5607 (BSKYB-BROADBAND-AS),94.9.122.x/24,yes,blocked,blocked,none,2017-09-28
5607 (BSKYB-BROADBAND-AS),2a02:c7d:2exx::/40,no,blocked,blocked,/64,2017-09-28
42831 (UKSERVERS-AS),78.110.175.x/24,yes,blocked,blocked,none,2017-09-28
2856 (BT-UK-AS),81.154.147.x/24,yes,rewritten,rewritten,none,2017-09-28
5607 (BSKYB-BROADBAND-AS),94.9.122.x/24,yes,blocked,blocked,none,2017-09-28
5089 (NTL),86.22.240.x/24,yes,blocked,blocked,none,2017-09-28
2856 (BT-UK-AS),217.42.229.x/24,yes,rewritten,rewritten,none,2017-09-28
8190 (MDNX),94.185.189.x/24,yes,unknown,unknown,none,2017-09-28
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.96.x/24,yes,blocked,blocked,none,2017-09-28
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-09-28
31655 (ASN-GammaTelecom),185.21.209.x/24,yes,blocked,blocked,none,2017-09-28
56595 (FLUENCY),185.7.229.x/24,yes,blocked,blocked,none,2017-09-28
2856 (BT-UK-AS),81.153.113.x/24,yes,rewritten,rewritten,none,2017-09-28
2856 (BT-UK-AS),86.179.169.x/24,yes,rewritten,rewritten,none,2017-09-28
43234 (TT-AOLUK-AS),92.1.32.x/24,yes,blocked,blocked,none,2017-09-28
56595 (FLUENCY),185.34.8.x/24,yes,blocked,blocked,none,2017-09-28
786 (JANET),193.61.155.x/24,no,blocked,blocked,none,2017-09-28
5089 (NTL),82.36.107.x/24,yes,blocked,blocked,none,2017-09-28
42004 (ULGRP-AS),91.151.6.x/24,yes,blocked,blocked,none,2017-09-28
42004 (ULGRP-AS),2a00:19d8:xx::/40,no,received,received,/16,2017-09-28
13213 (UK2NET-AS),82.163.79.x/24,no,blocked,blocked,none,2017-09-28
2856 (BT-UK-AS),81.153.113.x/24,yes,rewritten,rewritten,none,2017-09-28
2856 (BT-UK-AS),109.154.183.x/24,yes,rewritten,rewritten,none,2017-09-28
5089 (NTL),86.19.215.x/24,yes,unknown,rewritten,none,2017-09-28
5503 (RMIFL),194.154.22.x/24,no,blocked,blocked,/19,2017-09-28
2856 (BT-UK-AS),86.138.79.x/24,yes,rewritten,rewritten,none,2017-09-28
2856 (BT-UK-AS),2a00:23c5:c4xx::/40,no,blocked,blocked,/64,2017-09-28
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-27
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-27
25310 (ASN-CWACCESS),84.9.183.x/24,yes,blocked,blocked,none,2017-09-27
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-27
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-27
6871 (Plusnet),51.9.4.x/24,yes,blocked,blocked,none,2017-09-27
2856 (BT-UK-AS),86.149.4.x/24,yes,rewritten,rewritten,none,2017-09-27
2856 (BT-UK-AS),2a00:23c4:68xx::/40,no,blocked,blocked,/64,2017-09-27
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-27
20860 (IOMART-AS),78.129.130.x/24,yes,blocked,blocked,none,2017-09-27
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-27
2856 (BT-UK-AS),109.149.89.x/24,yes,blocked,blocked,none,2017-09-27
25180 (EXPONENTIAL-E-AS),5.148.8.x/24,yes,blocked,blocked,none,2017-09-27
2856 (BT-UK-AS),86.142.28.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),217.42.116.x/24,yes,blocked,blocked,none,2017-09-27
5089 (NTL),77.102.26.x/24,yes,blocked,blocked,none,2017-09-27
6939 (HURRICANE),2001:470:6exx::/40,no,blocked,blocked,/48,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
29446 (CHUNKYCHIPS-AS),82.146.145.x/24,yes,blocked,blocked,none,2017-09-27
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),86.163.53.x/24,yes,rewritten,rewritten,none,2017-09-27
2856 (BT-UK-AS),2a00:23c4:10xx::/40,no,blocked,blocked,/64,2017-09-27
25180 (EXPONENTIAL-E-AS),5.148.85.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),86.135.54.x/24,yes,unknown,unknown,none,2017-09-27
2856 (BT-UK-AS),2a00:23c0:9cxx::/40,no,unknown,unknown,none,2017-09-27
6871 (Plusnet),80.229.232.x/24,yes,rewritten,rewritten,none,2017-09-27
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-27
2529 (DEMON-INTERNET),62.49.161.x/24,yes,blocked,blocked,none,2017-09-27
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-26
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-26
5089 (NTL),82.3.2.x/24,yes,blocked,blocked,none,2017-09-26
5413 (AS5413),89.145.253.x/24,yes,rewritten,rewritten,none,2017-09-26
42004 (ULGRP-AS),194.105.155.x/24,yes,unknown,blocked,none,2017-09-26
42004 (ULGRP-AS),2a00:19d8:xx::/40,no,blocked,blocked,/64,2017-09-26
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-26
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-09-26
5607 (BSKYB-BROADBAND-AS),5.66.1.x/24,yes,unknown,blocked,none,2017-09-26
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-26
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-26
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-09-26
2856 (BT-UK-AS),194.72.102.x/24,yes,blocked,blocked,none,2017-09-26
25180 (EXPONENTIAL-E-AS),195.95.131.x/24,yes,rewritten,rewritten,none,2017-09-26
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-09-26
5089 (NTL),86.28.232.x/24,yes,blocked,blocked,none,2017-09-26
12496 (IDNET),212.69.53.x/24,yes,rewritten,rewritten,none,2017-09-26
9105 (TISCALI-UK),79.75.13.x/24,yes,received,received,/8,2017-09-26
2856 (BT-UK-AS),217.42.116.x/24,yes,blocked,blocked,none,2017-09-26
25180 (EXPONENTIAL-E-AS),31.221.114.x/24,yes,rewritten,rewritten,none,2017-09-26
29550 (SIMPLYTRANSIT),151.236.32.x/24,no,blocked,blocked,none,2017-09-26
41811 (CONVERGENCE-GROUP),137.221.128.x/24,yes,unknown,unknown,none,2017-09-26
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-26
9009 (M247),217.151.98.x/24,yes,blocked,blocked,none,2017-09-26
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-25
16082 (SPITFIRE),87.224.70.x/24,yes,unknown,unknown,none,2017-09-25
20473 (AS-CHOOPA),104.238.169.x/24,yes,unknown,unknown,none,2017-09-25
9105 (TISCALI-UK),212.139.95.x/24,yes,rewritten,rewritten,none,2017-09-25
5607 (BSKYB-BROADBAND-AS),94.1.48.x/24,yes,blocked,blocked,none,2017-09-25
5607 (BSKYB-BROADBAND-AS),2a02:c7d:1xx::/40,no,blocked,blocked,/64,2017-09-25
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-09-25
9105 (TISCALI-UK),88.111.148.x/24,yes,rewritten,rewritten,none,2017-09-25
5089 (NTL),86.19.215.x/24,yes,rewritten,rewritten,none,2017-09-25
5607 (BSKYB-BROADBAND-AS),90.213.69.x/24,yes,blocked,blocked,none,2017-09-25
6871 (Plusnet),46.208.160.x/24,yes,unknown,unknown,none,2017-09-25
2856 (BT-UK-AS),194.72.102.x/24,yes,blocked,blocked,none,2017-09-25
5607 (BSKYB-BROADBAND-AS),90.213.69.x/24,yes,blocked,blocked,none,2017-09-25
5089 (NTL),82.5.31.x/24,yes,unknown,unknown,none,2017-09-25
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-25
13213 (UK2NET-AS),196.52.84.x/24,yes,unknown,unknown,none,2017-09-25
5089 (NTL),82.5.31.x/24,yes,unknown,unknown,none,2017-09-25
9105 (TISCALI-UK),79.75.13.x/24,yes,received,received,/8,2017-09-25
5089 (NTL),82.5.31.x/24,yes,unknown,unknown,none,2017-09-25
60339 (H3GUK),92.40.249.x/24,yes,blocked,received,/9,2017-09-25
13037 (ZEN-AS),82.70.196.x/24,yes,unknown,unknown,none,2017-09-25
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-09-25
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-09-25
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-09-25
6871 (Plusnet),147.147.16.x/24,yes,rewritten,rewritten,none,2017-09-25
6871 (Plusnet),81.174.242.x/24,yes,blocked,blocked,none,2017-09-25
2856 (BT-UK-AS),86.129.238.x/24,yes,blocked,blocked,none,2017-09-25
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.75.x/24,yes,blocked,blocked,none,2017-09-25
56329 (GIGACLEAR),46.227.149.x/24,yes,rewritten,rewritten,none,2017-09-25
54115 (FACEBOOK-CORP),199.201.66.x/24,yes,rewritten,rewritten,none,2017-09-25
54115 (FACEBOOK-CORP),2620:10d:c0xx::/40,yes,unknown,unknown,none,2017-09-25
2856 (BT-UK-AS),86.140.99.x/24,yes,blocked,blocked,none,2017-09-25
5607 (BSKYB-BROADBAND-AS),151.224.21.x/24,yes,blocked,blocked,none,2017-09-24
5607 (BSKYB-BROADBAND-AS),2a02:c7f:2xx::/40,no,blocked,blocked,/56,2017-09-24
2856 (BT-UK-AS),81.135.129.x/24,yes,blocked,blocked,none,2017-09-24
2856 (BT-UK-AS),2a00:23c1:bfxx::/40,no,blocked,blocked,/56,2017-09-24
12989 (HWNG),81.171.97.x/24,yes,blocked,blocked,none,2017-09-24
13285 (OPALTELECOM-AS),2.99.241.x/24,yes,rewritten,rewritten,none,2017-09-24
12576 (ORANGE-PCS),109.180.224.x/24,yes,unknown,rewritten,none,2017-09-24
5607 (BSKYB-BROADBAND-AS),90.212.155.x/24,yes,blocked,blocked,none,2017-09-24
5607 (BSKYB-BROADBAND-AS),2a02:c7d:90xx::/40,no,blocked,blocked,/56,2017-09-24
5607 (BSKYB-BROADBAND-AS),90.194.245.x/24,yes,unknown,blocked,none,2017-09-24
2856 (BT-UK-AS),217.43.69.x/24,yes,rewritten,rewritten,none,2017-09-24
2856 (BT-UK-AS),2a00:23c5:1xx::/40,no,blocked,blocked,/64,2017-09-24
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-09-24
13285 (OPALTELECOM-AS),78.145.45.x/24,yes,rewritten,rewritten,none,2017-09-24
2856 (BT-UK-AS),81.154.147.x/24,yes,rewritten,rewritten,none,2017-09-24
20473 (AS-CHOOPA),104.238.169.x/24,yes,unknown,unknown,none,2017-09-24
29180 (O2-ONLINE-AS),82.132.215.x/24,yes,rewritten,rewritten,none,2017-09-24
51852 (PLI-AS),185.165.31.x/24,no,blocked,blocked,none,2017-09-24
51852 (PLI-AS),2a02:29b8:dcxx::/40,no,blocked,blocked,/32,2017-09-24
2856 (BT-UK-AS),86.182.178.x/24,yes,blocked,blocked,none,2017-09-24
13285 (OPALTELECOM-AS),92.21.57.x/24,yes,rewritten,rewritten,none,2017-09-24
56478 (BCUBE-AS),88.98.241.x/24,yes,rewritten,rewritten,none,2017-09-24
41230 (ASK4),31.205.36.x/24,yes,blocked,blocked,none,2017-09-24
5089 (NTL),82.15.58.x/24,yes,blocked,blocked,none,2017-09-24
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-24
2856 (BT-UK-AS),217.42.115.x/24,yes,blocked,blocked,none,2017-09-24
34660 (IDAQ-AS),217.168.153.x/24,no,blocked,blocked,/28,2017-09-24
6939 (HURRICANE),2001:470:6bxx::/40,no,blocked,blocked,/48,2017-09-24
14061 (DIGITALOCEAN-ASN),188.166.146.x/24,no,blocked,blocked,none,2017-09-24
14061 (DIGITALOCEAN-ASN),188.166.144.x/24,no,blocked,blocked,none,2017-09-24
203380 (DAInternationalGroup),130.185.251.x/24,no,unknown,unknown,none,2017-09-24
50056 (AI-NET),178.18.118.x/24,no,blocked,blocked,/26,2017-09-24
50056 (AI-NET),2a01:8000:1fxx::/40,no,blocked,blocked,/64,2017-09-24
5089 (NTL),86.25.184.x/24,yes,blocked,blocked,none,2017-09-24
12496 (IDNET),212.69.53.x/24,yes,blocked,blocked,none,2017-09-23
6871 (Plusnet),46.208.156.x/24,yes,rewritten,rewritten,none,2017-09-23
2856 (BT-UK-AS),86.154.221.x/24,yes,blocked,blocked,none,2017-09-23
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-23
2856 (BT-UK-AS),86.187.173.x/24,yes,unknown,unknown,none,2017-09-23
20473 (AS-CHOOPA),104.238.169.x/24,yes,unknown,unknown,none,2017-09-23
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-23
5089 (NTL),82.18.2.x/24,yes,blocked,blocked,none,2017-09-23
6871 (Plusnet),46.208.57.x/24,yes,rewritten,rewritten,none,2017-09-23
5413 (AS5413),212.103.228.x/24,yes,rewritten,rewritten,none,2017-09-23
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-23
5607 (BSKYB-BROADBAND-AS),188.223.226.x/24,yes,blocked,blocked,none,2017-09-23
5607 (BSKYB-BROADBAND-AS),2a02:c7f:d2xx::/40,no,blocked,blocked,/64,2017-09-23
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-09-23
2856 (BT-UK-AS),5.80.131.x/24,yes,blocked,blocked,none,2017-09-23
54115 (FACEBOOK-CORP),199.201.66.x/24,yes,blocked,blocked,none,2017-09-23
54115 (FACEBOOK-CORP),2620:10d:c0xx::/40,yes,unknown,unknown,none,2017-09-23
2856 (BT-UK-AS),86.187.175.x/24,yes,unknown,unknown,none,2017-09-23
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-23
13285 (OPALTELECOM-AS),2.99.241.x/24,yes,rewritten,rewritten,none,2017-09-23
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-23
13285 (OPALTELECOM-AS),2.99.241.x/24,yes,rewritten,rewritten,none,2017-09-23
2856 (BT-UK-AS),86.153.198.x/24,yes,blocked,blocked,none,2017-09-22
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-22
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-22
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-22
13037 (ZEN-AS),82.70.196.x/24,yes,unknown,unknown,none,2017-09-22
12576 (ORANGE-PCS),109.180.224.x/24,yes,unknown,rewritten,none,2017-09-22
9105 (TISCALI-UK),88.110.69.x/24,yes,rewritten,rewritten,none,2017-09-22
2856 (BT-UK-AS),86.143.70.x/24,yes,rewritten,rewritten,none,2017-09-22
2856 (BT-UK-AS),2a00:23c5:bdxx::/40,no,blocked,blocked,/64,2017-09-22
786 (JANET),143.53.30.x/24,no,blocked,blocked,/16,2017-09-22
31712 (GIGASTREAM-AS),83.142.39.x/24,no,blocked,blocked,/28,2017-09-22
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-22
5607 (BSKYB-BROADBAND-AS),188.223.226.x/24,yes,blocked,blocked,none,2017-09-22
2856 (BT-UK-AS),217.42.68.x/24,yes,blocked,blocked,none,2017-09-22
6871 (Plusnet),91.125.119.x/24,yes,blocked,blocked,none,2017-09-22
2856 (BT-UK-AS),86.181.87.x/24,yes,unknown,rewritten,none,2017-09-22
6871 (Plusnet),146.198.121.x/24,yes,blocked,blocked,none,2017-09-22
6871 (Plusnet),51.7.29.x/24,yes,rewritten,rewritten,none,2017-09-22
5503 (RMIFL),194.238.49.x/24,yes,unknown,unknown,none,2017-09-22
5607 (BSKYB-BROADBAND-AS),5.64.199.x/24,yes,blocked,blocked,none,2017-09-22
5607 (BSKYB-BROADBAND-AS),2a02:c7f:4cxx::/40,no,blocked,blocked,/64,2017-09-22
6871 (Plusnet),84.92.46.x/24,yes,blocked,blocked,none,2017-09-22
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-09-22
2856 (BT-UK-AS),86.171.80.x/24,yes,blocked,blocked,none,2017-09-22
2856 (BT-UK-AS),86.138.79.x/24,yes,rewritten,rewritten,none,2017-09-22
34934 (UKFast),80.244.179.x/24,yes,unknown,unknown,none,2017-09-22
5089 (NTL),81.108.49.x/24,yes,blocked,blocked,none,2017-09-22
34934 (UKFast),81.201.139.x/24,yes,unknown,unknown,none,2017-09-22
6871 (Plusnet),51.7.29.x/24,yes,unknown,rewritten,none,2017-09-22
6871 (Plusnet),51.7.29.x/24,yes,rewritten,rewritten,none,2017-09-22
6871 (Plusnet),51.7.29.x/24,yes,rewritten,rewritten,none,2017-09-22
6871 (Plusnet),46.208.160.x/24,yes,unknown,unknown,none,2017-09-22
6871 (Plusnet),51.7.29.x/24,yes,rewritten,rewritten,none,2017-09-22
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-22
2856 (BT-UK-AS),81.128.146.x/24,yes,blocked,blocked,none,2017-09-21
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-21
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-21
786 (JANET),193.60.182.x/24,yes,unknown,unknown,none,2017-09-21
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-21
5089 (NTL),82.38.0.x/24,yes,blocked,blocked,none,2017-09-21
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-21
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-09-21
5089 (NTL),77.98.166.x/24,yes,blocked,blocked,none,2017-09-21
5378,90.254.189.x/24,yes,blocked,blocked,none,2017-09-21
13285 (OPALTELECOM-AS),2.99.241.x/24,yes,rewritten,rewritten,none,2017-09-21
5607 (BSKYB-BROADBAND-AS),2.220.255.x/24,yes,blocked,blocked,none,2017-09-21
5607 (BSKYB-BROADBAND-AS),2a02:c7d:8cxx::/40,no,blocked,blocked,/64,2017-09-21
5089 (NTL),86.22.240.x/24,yes,blocked,blocked,none,2017-09-21
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-21
5089 (NTL),86.22.240.x/24,yes,blocked,blocked,none,2017-09-21
2856 (BT-UK-AS),217.42.229.x/24,yes,rewritten,rewritten,none,2017-09-21
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-21
42831 (UKSERVERS-AS),78.110.175.x/24,yes,blocked,blocked,none,2017-09-21
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,unknown,blocked,none,2017-09-21
2856 (BT-UK-AS),81.144.173.x/24,yes,blocked,blocked,none,2017-09-21
5089 (NTL),82.15.58.x/24,yes,blocked,blocked,none,2017-09-21
12576 (ORANGE-PCS),31.76.52.x/24,yes,rewritten,rewritten,none,2017-09-21
5089 (NTL),82.15.58.x/24,yes,blocked,blocked,none,2017-09-21
6871 (Plusnet),146.90.176.x/24,yes,rewritten,rewritten,none,2017-09-21
786 (JANET),192.41.131.x/24,yes,unknown,unknown,none,2017-09-21
2856 (BT-UK-AS),81.158.112.x/24,yes,blocked,blocked,none,2017-09-21
2856 (BT-UK-AS),81.153.113.x/24,yes,rewritten,rewritten,none,2017-09-21
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-21
5089 (NTL),82.38.0.x/24,yes,blocked,blocked,none,2017-09-21
13213 (UK2NET-AS),82.163.79.x/24,no,blocked,blocked,none,2017-09-21
5503 (RMIFL),194.154.22.x/24,no,blocked,blocked,/19,2017-09-20
2856 (BT-UK-AS),194.72.102.x/24,yes,blocked,blocked,none,2017-09-20
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-20
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-20
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-20
5607 (BSKYB-BROADBAND-AS),90.216.20.x/24,yes,blocked,blocked,none,2017-09-20
5607 (BSKYB-BROADBAND-AS),2a02:c7d:31xx::/40,no,blocked,blocked,/64,2017-09-20
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-20
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-20
786 (JANET),193.61.154.x/24,no,blocked,blocked,/19,2017-09-20
2856 (BT-UK-AS),109.149.174.x/24,yes,blocked,blocked,none,2017-09-20
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-20
34934 (UKFast),78.137.126.x/24,yes,unknown,unknown,none,2017-09-20
2856 (BT-UK-AS),86.138.79.x/24,yes,rewritten,rewritten,none,2017-09-20
2856 (BT-UK-AS),2a00:23c5:c4xx::/40,no,blocked,blocked,/64,2017-09-20
2856 (BT-UK-AS),81.152.22.x/24,yes,unknown,unknown,none,2017-09-20
12513 (ECLIPSE),213.152.59.x/24,yes,rewritten,rewritten,none,2017-09-20
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-09-20
25180 (EXPONENTIAL-E-AS),5.148.8.x/24,yes,rewritten,rewritten,none,2017-09-20
2856 (BT-UK-AS),81.159.73.x/24,yes,unknown,unknown,none,2017-09-20
2856 (BT-UK-AS),81.158.112.x/24,yes,blocked,blocked,none,2017-09-20
12576 (ORANGE-PCS),213.205.194.x/24,yes,rewritten,rewritten,none,2017-09-20
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-20
5089 (NTL),86.25.184.x/24,yes,blocked,blocked,none,2017-09-20
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-20
2856 (BT-UK-AS),86.136.60.x/24,yes,unknown,unknown,none,2017-09-19
2856 (BT-UK-AS),2a00:23c0:9cxx::/40,no,unknown,unknown,none,2017-09-19
5089 (NTL),82.20.6.x/24,yes,blocked,blocked,none,2017-09-19
5089 (NTL),82.38.0.x/24,yes,unknown,blocked,none,2017-09-19
6871 (Plusnet),80.229.232.x/24,yes,rewritten,rewritten,none,2017-09-19
2529 (DEMON-INTERNET),62.49.161.x/24,yes,blocked,blocked,none,2017-09-19
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-19
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-19
34934 (UKFast),80.244.179.x/24,yes,unknown,unknown,none,2017-09-19
5413 (AS5413),89.145.253.x/24,yes,rewritten,rewritten,none,2017-09-19
2856 (BT-UK-AS),86.136.60.x/24,yes,unknown,unknown,none,2017-09-19
2856 (BT-UK-AS),2a00:23c0:9cxx::/40,no,unknown,unknown,none,2017-09-19
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-19
13285 (OPALTELECOM-AS),78.144.182.x/24,yes,rewritten,rewritten,none,2017-09-19
25310 (ASN-CWACCESS),84.9.183.x/24,yes,blocked,blocked,none,2017-09-19
5503 (RMIFL),217.181.16.x/24,no,unknown,unknown,none,2017-09-19
20473 (AS-CHOOPA),104.238.169.x/24,yes,blocked,blocked,none,2017-09-19
5378,90.254.189.x/24,yes,blocked,blocked,none,2017-09-19
5607 (BSKYB-BROADBAND-AS),5.66.1.x/24,yes,blocked,blocked,none,2017-09-19
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-09-19
54115 (FACEBOOK-CORP),199.201.66.x/24,yes,blocked,blocked,none,2017-09-19
54115 (FACEBOOK-CORP),2620:10d:c0xx::/40,yes,unknown,unknown,none,2017-09-19
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-09-19
786 (JANET),194.35.201.x/24,yes,unknown,unknown,none,2017-09-19
5378,90.254.189.x/24,yes,blocked,blocked,none,2017-09-19
5089 (NTL),86.28.232.x/24,yes,blocked,blocked,none,2017-09-19
29446 (CHUNKYCHIPS-AS),82.146.145.x/24,yes,blocked,blocked,none,2017-09-19
5089 (NTL),194.168.59.x/24,yes,unknown,unknown,none,2017-09-19
5089 (NTL),194.168.59.x/24,yes,unknown,unknown,none,2017-09-19
12496 (IDNET),212.69.53.x/24,yes,rewritten,rewritten,none,2017-09-19
